"EP732","EP740","EP740S1","EP741","EP741S1","EP6240","EP6240S1","EP6250","EP6260","EP6270","EP6280","EP6290","EP6290S1","EP6300","EP6310","EP6310S1","EP6320","EP6330","EP742","EP743","EP744","DIRECTORIO_GEIH","HOGAR_GEIH","ORDEN_PERSONA_GEIH","FEX_C"
1,"DOCENTE DE ARTES ESCENICAS",13,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748023","1","3",156.191509725792
1,"CUIDADO AMBIENTAL",3,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748032","1","2",196.7251172012
1,"PROCEDIMIENTOS ADMINISTRATIVOS",21,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748040","1","3",177.45189781937
1,"TRABAJAR EN INDUSTRIA DE ALIMENTOS",77,1,"",2,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748041","2","1",106.98647221603
1,"ZOOTECNISTA EN PRODUCCION PECUARIA",5,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748041","3","1",106.98647221603
1,"INGENIERO MECANICO",2,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748050","1","2",549.594745220374
1,"CONTRUCTORA ING CIVIL",2,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748050","1","3",549.594745220374
1,"MECANICA DIESSEL",84,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748051","1","3",670.954165885806
1,"ADMINISTRADORA",21,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748056","1","1",1051.17954923831
1,"POLICIA",58,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748058","1","3",882.368169446066
1,"ENFERMERA JEFE",7,2,"",6,"VACACIONES UNIVERSITARIAS",2,2,2,1,3,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748061","1","2",733.956292122937
1,"DOCENTE",13,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748065","1","3",177.064703324183
1,"INSTALAR REDES DE COMUNICACION",85,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748067","1","1",261.419472075284
1,"DOCENTE",13,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748067","1","2",261.419472075284
1,"ADMINISTRADORA FINANCIERA",21,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748068","1","2",213.479289317611
1,"REGENCIA EN FARMACIA",59,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748071","1","1",200.07209841656
1,"ADMINISTRADORA DE EMPRESAS",21,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748072","1","2",222.204234487676
1,"INGENIERIA DE SISTEMAS",8,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748077","1","2",233.926246208173
1,"JEFE DE EMFERMERIA",30,2,"",2,"",2,2,2,2,1.79769313486232e+308,"",1,8,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,"3748081","1","2",297.755795657623
1,"INGENIERIA ELECTRONICA",2,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748081","1","3",297.755795657623
1,"ASESOR COMERCIAL",45,3,"",3,"",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748082","1","3",210.384400569104
1,"INGENIERA MECATRONICA",2,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748082","1","4",210.384400569104
1,"ADMINISTRADOR PUBLICO",21,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748084","1","3",277.478880457782
2,"CANTANTE",17,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748084","1","4",277.478880457782
1,"VETERINARIA",6,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748085","1","2",313.985605625821
1,"PEDAGOGIA INFANTIL",13,2,"",4,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748086","1","2",242.560314466747
1,"JEFE DE PERSONAL EN EMPRESA",30,2,"",2,"",2,2,2,1,3,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748089","1","2",306.912142262033
1,"ESTILISTA",57,1,"",4,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748090","1","2",369.354829256151
2,"VETERINARIA",6,1,"",4,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748096","1","2",237.664670195241
1,"ASESORA TURISTICA",44,3,"",4,"",2,2,2,2,1.79769313486232e+308,"",1,10,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748104","1","2",350.010416870836
1,"CONTADOR PUBLICO",11,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748105","1","3",241.513567542614
1,"ASESORA COMERCIAL",44,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748105","1","4",241.513567542614
1,"GERENTE DE PLANTA",21,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748153","1","1",214.104697975293
1,"PSICOLOGO",19,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748153","1","3",214.104697975293
1,"DESARROLLO PROGRAMAS ELECTRONICOS",8,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748154","1","6",197.726183261971
1,"DIRECTORA DE PROYECTOS SOCIALES",21,2,"",6,"VACACIONES",2,2,2,1,4,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748156","1","1",190.786719210633
1,"INVESTIGACION PRODUCTOS ALIMENTICIOS",2,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748159","1","3",180.663921969265
1,"INGENIERO DE ALIMENTOS",2,3,"",6,"VACACIONES",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748165","1","1",240.653038305855
1,"JEFE DE PRODUCCION",77,3,"",6,"VACACIONES",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748165","1","2",240.653038305855
1,"JEFE DE PROGRAMACION DE SISTEMAS",8,3,"",4,"",2,2,2,1,7,"VACANTES POR INTERNET",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748165","1","3",240.653038305855
1,"DISENAR NUEVAS INFRAESTRUCTURAS",2,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748172","1","3",141.781736746274
1,"REALIZAR INVESTIGACIONES ANTROPOLOFICA",13,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748172","1","4",141.781736746274
1,"ADMINISTRAR PRODUCTOS CAMPO",21,3,"",3,"",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748175","1","4",222.04503794917
1,"INVESTIGAR MINERALES Y SUS RECURSOS",1,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748179","1","3",152.591231219589
1,"SER PROPIETARIA DE EMPRESA DE PUBLICIDAD",15,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748180","1","2",167.835672751578
1,"TENER NEGOCIO PROPIO",21,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748245","1","3",1054.77312080406
1,"COMERCIANTE DE PERFUMERIA",41,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748246","1","5",644.175059492798
1,"ADMINISTRACION DE EMPRESAS",21,2,"",6,"VACACIONES ESCOLARES",2,2,1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748247","1","2",1033.63127036498
1,"FARMACEUTA",1,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748249","1","3",882.368169446066
1,"ADMINISTRADORA DE EMPRESA",21,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748251","1","2",965.969864226351
1,"MEDICO ORTOPEDISTA",6,2,"",6,"VACACIONES UNIVERSITARIAS",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748253","1","2",643.156743739762
1,"DIRECTORA DE VENTAS EN ALMACEN DE CADENA",42,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748256","1","2",1163.25181127618
1,"INDECOM",0,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748257","1","1",981.298492288163
1,"VENTA DE ROPA",41,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748257","1","2",981.298492288163
1,"BACTERIOLOGIA TOMA MUESTRAS EXAMENES DE LABORATORIO",5,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748258","1","1",981.298492288163
1,"GUARDA DE SEGURIDAD",58,3,"",2,"",2,2,2,1,2,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748258","1","2",981.298492288163
1,"SERVICIO AL CLIENTE",39,2,"",2,"",2,2,2,1,2,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748260","1","2",650.354597342651
1,"cantante autor de canciones",17,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,8,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,"3748260","1","3",650.354597342651
1,"SOLDADO PROFESIONAL VELAR POR LA SEGURIDAD DE LOS CIUDADANOS",58,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748261","1","3",1002.44034272723
1,"FUTBOLISTA PROFESIONAL",18,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748264","1","2",1153.70344364615
1,"INGENIERO MECATRONICO EN CREACION DE PARTES ELECTRONICAS PARA LA INDUSTRIA",2,3,"",6,"DESCANSANDO",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748266","1","2",787.975049497143
1,"INGENERIA DE SISTEMA EN PROGRAMACION DE SOTWARE",8,5,"COMO EMPLEADOR",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748267","1","3",849.845043534215
2,"RECURSOS HUMANOS REALIZANDO SELECCION DE PERSONAL",39,3,"",3,"",2,2,2,1,2,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748267","1","4",849.845043534215
1,"MEDICO GENERAL",6,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748268","1","3",1027.18647520345
1,"ESTILISTA",57,1,"",4,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748295","1","2",284.876135480119
1,"PROPIETARIA DE EMPRESA DE TECNOLOGIA",21,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748297","1","3",164.779462236217
1,"GERENTE DE UNA EMPRESA PRIVADA",21,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748297","1","4",164.779462236217
1,"INGENIERA AMBIENTAL",2,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748297","1","5",164.779462236217
1,"INGENIERO DE SISTEMAS",8,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748297","1","6",164.779462236217
1,"OFICIAL DE POLICIA",58,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748320","1","2",602.312052516465
2,"CONTADOR PUBLICO",11,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748325","1","2",610.333656551046
1,"MEDICO NUTRICIONISTA Y DIETETICA",6,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748325","1","3",610.333656551046
1,"MERCADERISTA Y VENDEDORA",45,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748347","1","1",808.969444005109
1,"INGENIERO DE PETROLEOS",2,3,"",4,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748347","1","6",808.969444005109
1,"MAESTRO DE CONSTRUCCION",95,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748348","1","2",1194.87790599981
1,"ADMINISTRADORA DE EMPRESAS",21,3,"",2,"",2,2,2,1,2,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748348","2","1",1194.87790599981
1,"PROGRAMADOR DE SOFTWARES",8,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748348","3","1",1194.87790599981
1,"JEFE DE COCINA GOURMET",53,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748348","3","2",1194.87790599981
1,"SER MECANICO DISEL",2,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748349","1","3",1269.84757404978
1,"AUXILIAR DE SEGURIDAD INDUSTRIAL",3,2,"",4,"",2,2,2,1,3,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748349","1","5",1269.84757404978
1,"PROPIETARIO DE UN TALLER DE ORNAMENTACION",83,1,"",2,"",2,2,2,1,1,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748352","1","2",1088.81862205319
1,"TECNICO MECANICO DIESEL",3,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748353","1","2",1202.99143554609
1,"ADMIMISTRADOR Y PROPIETARIO DE PELUQUERIA",21,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748353","1","3",1202.99143554609
1,"LICENCIATURA ARTISTICA",13,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748353","1","4",1202.99143554609
1,"ENFERMERO JEFE",7,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748353","1","5",1202.99143554609
1,"INGENIERA DE SISTEMAS",8,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748354","1","4",473.67498979707
1,"ADMINISTRADORA DE FABRICA DE CALZADO",21,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748360","1","2",1127.45700975895
